업종명	업소명	소재지(도로명)	소재지(지번)	행정동명
일반음식점	아이브	"대전광역시 중구 보문로260번길 48 (대흥동,(1층))"	대전광역시 중구 대흥동 234-1 (1층) 	대흥동
일반음식점	공주칼국수	"대전광역시 중구 목중로26번길 16 (중촌동,(1층))"	대전광역시 중구 중촌동 412 (1층) 	중촌동
일반음식점	오징어사냥	"대전광역시 중구 계백로1565번길 29 (유천동,(1층))"	대전광역시 중구 유천동 325-6 (1층) 	유천1동
일반음식점	홍한울	"대전광역시 중구 동서대로 1420 (선화동,(1층))"	대전광역시 중구 선화동 156-6 (1층) 	은행선화동
일반음식점	김밥옆꾸리식당	"대전광역시 중구 대종로 293 (부사동,(1층))"	대전광역시 중구 부사동 154-6 (1층) 	부사동
일반음식점	엘피스패밀리	"대전광역시 중구 계룡로830번길 58 (오류동,(1층))"	대전광역시 중구 오류동 178-42 (1층) 	오류동
일반음식점	여수게장백반	"대전광역시 중구 충무로86번길 3 (대사동,(1층))"	대전광역시 중구 대사동 95-13 (1층) 	대사동
일반음식점	우리식당	"대전광역시 중구 대둔산로 318 (사정동,(1층))"	대전광역시 중구 사정동 387-7 (1층) 	산성동
일반음식점	신대송어장	"대전광역시 중구 대둔산로159번안길 68, 1층 (안영동)"	대전광역시 중구 안영동 447-5 1층 	산성동
일반음식점	배부른생오리앤흑돼지	"대전광역시 중구 계백로 1620, 2층 (유천동)"	대전광역시 중구 유천동 186-1 (2층) 	유천2동
일반음식점	장터소머리국밥	"대전광역시 중구 대둔산로 202, 1층 (안영동)"	대전광역시 중구 안영동 683-6 1층 	산성동
일반음식점	인생마라&용호동낙지	"대전광역시 중구 대둔산로408번길 5 (산성동,(1층))"	대전광역시 중구 산성동 284-8 (1층) 	산성동
일반음식점	신대칼국수	"대전광역시 중구 동서대로1322번길 41 (용두동,(1층))"	대전광역시 중구 용두동 34-3 (1층) 	용두동
일반음식점	해사랑식당	대전광역시 중구 선화서로 34-10 (선화동)	대전광역시 중구 선화동 371-2 	은행선화동
일반음식점	임실치즈피자	"대전광역시 중구 보문산로63번길 4 (산성동,(1층))"	대전광역시 중구 산성동 282-28 (1층) 	산성동
일반음식점	예전식당	"대전광역시 중구 태평로26번길 36 (유천동,(1층))"	대전광역시 중구 유천동 311-7 (1층) 	유천1동
일반음식점	문화회관	"대전광역시 중구 보문산로177번안길 36 (문화동,(1층))"	대전광역시 중구 문화동 557-15 (1층) 	문화2동
일반음식점	김밥천국	"대전광역시 중구 목중로 24 (중촌동,(1층))"	대전광역시 중구 중촌동 412-6 (1층) 	중촌동
일반음식점	오늘식당	"대전광역시 중구 수도산로 50 (대흥동,(1층))"	대전광역시 중구 대흥동 53-5 (1층) 	대흥동
일반음식점	대성식당	"대전광역시 중구 유천로47번길 76 (유천동,(1층))"	대전광역시 중구 유천동 301-21 (1층) 	유천1동
일반음식점	육모정식당	"대전광역시 중구 대둔산로200번길 7 (안영동,(1층))"	대전광역시 중구 안영동 684-7 (1층) 	산성동
일반음식점	조은사람들1	"대전광역시 중구 중앙로156번길 50 (은행동,(2층))"	대전광역시 중구 은행동 163-5 (2층) 	은행선화동
일반음식점	경희분식	"대전광역시 중구 계백로1584번길 12-1 (유천동,(1층))"	대전광역시 중구 유천동 304-5 (1층) 	유천1동
일반음식점	벨로드	"대전광역시 중구 뿌리공원로 35 (안영동, 반지하)"	대전광역시 중구 안영동 698-1 (반지하) 	산성동
일반음식점	문화굴마을	"대전광역시 중구 계룡로918번길 21 (문화동,(1층))"	대전광역시 중구 문화동 1-109 (1층) 	문화1동
일반음식점	고향추어탕	"대전광역시 중구 대전천서로 293 (문창동,(1층))"	대전광역시 중구 문창동 115-7 (1층) 	문창동
일반음식점	이가네홍탁	"대전광역시 중구 태평로113번길 25 (태평동,(1층))"	대전광역시 중구 태평동 378-23 (1층) 	태평2동
일반음식점	팔도강산	대전광역시 중구 문창로 14-1 (문창동)	대전광역시 중구 문창동 121-9 (1층) 	문창동
일반음식점	홍스족발보쌈	"대전광역시 중구 보문산로 40 (산성동,(1층))"	대전광역시 중구 산성동 121-3 (1층) 	산성동
일반음식점	착한식당	"대전광역시 중구 동서대로1303번길 14 (오류동,(1층))"	대전광역시 중구 오류동 188-23 (1층) 	오류동
일반음식점	만다린	"대전광역시 중구 산성로 24 (산성동,(1층))"	대전광역시 중구 산성동 321-6 (1층) 	산성동
일반음식점	짬뽕짬뽕	"대전광역시 중구 서문로43번길 80, 1층 (문화동)"	대전광역시 중구 문화동 374-17 1층 	문화1동
일반음식점	돈까스랑떡볶이	"대전광역시 중구 목중로 21 (목동,(1층))"	대전광역시 중구 목동 10-24 (1층) 	목동
일반음식점	예가촌	"대전광역시 중구 계룡로 932-1 (대사동,(1층))"	대전광역시 중구 대사동 248-228 (1층) 	대사동
일반음식점	토담식당	"대전광역시 중구 계룡로 922, 205,206,207호 (문화동, 하우스토리)"	"대전광역시 중구 문화동 1-31 하우스토리 205,206,207호 "	문화1동
일반음식점	보또랑추어탕	"대전광역시 중구 계백로1565번길 32 (유천동,(2층))"	대전광역시 중구 유천동 309-13 (2층) 	유천1동
일반음식점	대박이삼겹살	"대전광역시 중구 보문로67번길 11 (부사동,(1층))"	대전광역시 중구 부사동 151-14 (1층) 	부사동
일반음식점	뼈있다감자탕산성점	"대전광역시 중구 대둔산로 389 (산성동,(1층))"	대전광역시 중구 산성동 121-10 (1층) 	산성동
일반음식점	옻벗은닭한마리	"대전광역시 중구 천근로20번길 20 (문화동,(1층))"	대전광역시 중구 문화동 462-23 (1층) 	문화2동
일반음식점	자연산잡어횟집	"대전광역시 중구 당디로 26-1 (산성동,(1층))"	대전광역시 중구 산성동 335-10 (1층) 	산성동
일반음식점	고박사냉면초계국수	"대전광역시 중구 대둔산로323번길 89-24, 1층 (사정동)"	대전광역시 중구 사정동 400-1 (1층) 	산성동
일반음식점	눈꽃을나누다	"대전광역시 중구 중앙로138번길 38 (대흥동,(1층))"	대전광역시 중구 대흥동 217-1 (1층) 	대흥동
일반음식점	유정식당	"대전광역시 중구 오류로74번길 35 (오류동,(1층))"	대전광역시 중구 오류동 184-24 (1층) 	오류동
일반음식점	교촌치킨문화1호점	"대전광역시 중구 천근로 21, 1층 (문화동)"	대전광역시 중구 문화동 466-16 1층 	문화1동
일반음식점	부사할매불고기	"대전광역시 중구 대종로224번길 15 (석교동,(1층))"	대전광역시 중구 석교동 57-34 (1층) 	석교동
일반음식점	최가네식당	"대전광역시 중구 대둔산로159번안길 2 (안영동,(1,2층))"	"대전광역시 중구 안영동 416-6 (1,2층) "	산성동
일반음식점	피자2001산성복수점	"대전광역시 중구 대둔산로 380 (산성동,(1층))"	대전광역시 중구 산성동 277-20 (1층) 	산성동
일반음식점	정미소문화국수	"대전광역시 중구 보문산로177번안길 44, 1층 (문화동)"	대전광역시 중구 문화동 557-5 (1층) 	문화2동
일반음식점	시루향기산성점	"대전광역시 중구 대둔산로 364 (산성동,(1층))"	대전광역시 중구 산성동 273-10 (1층) 	산성동
일반음식점	골목집식당	대전광역시 중구 중교로 23 (대흥동)	대전광역시 중구 대흥동 467-2 (1층) 	대흥동
일반음식점	강연우동태찌개	"대전광역시 중구 대둔산로 149, 1층 (안영동)"	대전광역시 중구 안영동 368-3 1층 	산성동
일반음식점	놀부네집	"대전광역시 중구 대전천서로 655-1 (중촌동,(1층))"	대전광역시 중구 중촌동 96-1 (1층) 	중촌동
일반음식점	하루애쿡	대전광역시 중구 목동로 27 (목동)	대전광역시 중구 목동 21-25 (1층) 	목동
일반음식점	저기삼겹살파내	"대전광역시 중구 대종로 89 (옥계동,(1층))"	대전광역시 중구 옥계동 39-2 (1층) 	석교동
일반음식점	왔다명품대패	"대전광역시 중구 충무로 158 (문창동,(1층))"	대전광역시 중구 문창동 67-38 (1층) 	문창동
일반음식점	온밥중구	"대전광역시 중구 중촌로24번길 52 (중촌동,(1층))"	대전광역시 중구 중촌동 19-4 (1층) 	중촌동
일반음식점	본도시락중구청점	"대전광역시 중구 충무로107번길 100, 102호 (대흥동, 대전센트럴자이 2단지 상가동)"	대전광역시 중구 대흥동 913 대전센트럴자이 2단지 상가동 102호	대흥동
일반음식점	신부산오뎅	"대전광역시 중구 계백로1565번길 34 (유천동,(1층))"	대전광역시 중구 유천동 309-39 (1층) 	유천1동
일반음식점	쏠레식당	대전광역시 중구 당디로 118 (유천동)	대전광역시 중구 유천동 329-29 (1층) 	유천1동
일반음식점	장어꼼장어나라	대전광역시 중구 계백로 1553-15 (유천동)	대전광역시 중구 유천동 327-31 (1층) 	유천1동
일반음식점	나는족발이다	"대전광역시 중구 계룡로874번길 87 (오류동,(1층))"	대전광역시 중구 오류동 166-7 (1층) 	오류동
일반음식점	동양돌구이	"대전광역시 중구 대종로 130 (호동,(1층))"	대전광역시 중구 호동 26-22 (1층) 	석교동
일반음식점	맥주거리	"대전광역시 중구 태평로26번길 25 (유천동,(1층))"	대전광역시 중구 유천동 323-25 (1층) 	유천1동
일반음식점	어울림	"대전광역시 중구 수침로55번길 3 (태평동,(1층))"	대전광역시 중구 태평동 268-14 (1층) 	태평1동
일반음식점	손이가어죽칼국수	"대전광역시 중구 중앙로121번길 44, 1~2층 (선화동)"	대전광역시 중구 선화동 20 1~2층 	은행선화동
일반음식점	선사부짬뽕중화요리	"대전광역시 중구 대종로 205 (석교동,(1층))"	대전광역시 중구 석교동 65-19 (1층) 	석교동
일반음식점	노군꼬치	"대전광역시 중구 중앙로130번길 40 (대흥동,(1층))"	대전광역시 중구 대흥동 248 (1층) 	대흥동
일반음식점	상하이양꼬치	"대전광역시 중구 계룡로882번길 38 (오류동,(1층))"	대전광역시 중구 오류동 153-37 (1층) 	오류동
일반음식점	지글지글	"대전광역시 중구 보문로 23 (문창동,(1층))"	대전광역시 중구 문창동 371-23 (1층) 	문창동
일반음식점	옥천정	"대전광역시 중구 대둔산로 184, 2층 (안영동)"	대전광역시 중구 안영동 692-6 2층 	산성동
일반음식점	중촌수구리	"대전광역시 중구 대전천서로 629 (중촌동,(1층))"	대전광역시 중구 중촌동 116-6 (1층) 	중촌동
일반음식점	수라궁중칼국수	"대전광역시 중구 보문산로 32 (산성동,(1층))"	대전광역시 중구 산성동 120-10 (1층) 	산성동
일반음식점	만다린	"대전광역시 중구 대종로151번길 1 (호동,(1층))"	대전광역시 중구 호동 10-10 (1층) 	석교동
일반음식점	갈선생대흥점	"대전광역시 중구 보문로268번길 32, 1층 (대흥동)"	대전광역시 중구 대흥동 206-4 (1층) 	대흥동
일반음식점	수미쭈꾸미세상	"대전광역시 중구 오류로74번길 37, 1층 (오류동)"	대전광역시 중구 오류동 184-21 (1층) 	오류동
일반음식점	엄마백반김치찜	"대전광역시 중구 목척5길 124, 1층 (은행동)"	대전광역시 중구 은행동 4-86 1층 	은행선화동
일반음식점	부안집밥	"대전광역시 중구 보문로 253-21, 1층 (대흥동)"	대전광역시 중구 대흥동 505-7 1층 	대흥동
일반음식점	청하중식	"대전광역시 중구 중촌로24번길 46 (중촌동,(1층))"	대전광역시 중구 중촌동 19-9 (1층) 	중촌동
일반음식점	민들레분식	"대전광역시 중구 중앙로 지하 71 (선화동,대흥동630 은행동216, 330지하상가C-가62호)"	"대전광역시 중구 선화동 383 대흥동630 은행동216, 330지하상가C-가62호 "	은행선화동
일반음식점	김밥천국	"대전광역시 중구 중교로 5 (대흥동,(1층))"	대전광역시 중구 대흥동 502-2 (1층) 	대흥동
일반음식점	중촌죽전문점선병원점	"대전광역시 중구 목중로26번길 38 (중촌동,,18(1층))"	"대전광역시 중구 중촌동 403-1 ,18(1층) "	중촌동
일반음식점	떡때끼	대전광역시 중구 문창로 8 (문창동)	대전광역시 중구 문창동 362-9 	문창동
일반음식점	숯불홍닭갈비	"대전광역시 중구 보문로 62, 1층 (부사동)"	"대전광역시 중구 부사동 129-6 ,7(1층) "	부사동
일반음식점	우리동네	대전광역시 중구 대종로 510 (은행동)	대전광역시 중구 은행동 128-3 (1층) 	은행선화동
일반음식점	본죽태평점	"대전광역시 중구 태평로 18 (유천동,(1층))"	대전광역시 중구 유천동 326-8 (1층) 	유천1동
일반음식점	부화식당	"대전광역시 중구 목중로4번길 13, 1층 (중촌동)"	대전광역시 중구 중촌동 409-20 1층 	중촌동
일반음식점	옛날전통짜장	"대전광역시 중구 동서대로 1208-5 (태평동,(1층))"	대전광역시 중구 태평동 379-32 (1층) 	태평2동
일반음식점	굽네치킨대전문화점	"대전광역시 중구 천근로 20, 1층 (문화동)"	대전광역시 중구 문화동 462-27 1층 	문화1동
일반음식점	행복식당	"대전광역시 중구 솔밭로 13 (대사동,(1층))"	대전광역시 중구 대사동 246-32 (1층) 	대사동
일반음식점	유천수구리	"대전광역시 중구 계백로1566번길 36 (유천동,(1층))"	대전광역시 중구 유천동 298-16 (1층) 	유천1동
일반음식점	쌈마이대패중촌점	"대전광역시 중구 대종로 624, 1층 (중촌동)"	대전광역시 중구 중촌동 391-3 (1층) 	중촌동
일반음식점	태평골손칼국수	"대전광역시 중구 동서대로 1227-5 (태평동,(1층))"	대전광역시 중구 태평동 376-4 (1층) 	태평2동
일반음식점	대포갈비	"대전광역시 중구 대종로 216 (석교동,(1층))"	대전광역시 중구 석교동 66-4 (1층) 	석교동
일반음식점	인생은생방송	"대전광역시 중구 송리로 46-2, 1층 (문화동)"	대전광역시 중구 문화동 462-19 (1층) 	문화2동
일반음식점	북새통식당	"대전광역시 중구 계백로1565번길 53 (유천동,(1층))"	대전광역시 중구 유천동 324-14 (1층) 	유천1동
일반음식점	평산면옥	"대전광역시 중구 유천로18번길 9 (유천동,(1층))"	대전광역시 중구 유천동 171-14 (1층) 	유천2동
